,start station name,start station latitude,start station longitude,end station name,end station latitude,end station longitude
1630,E 55 St & 2 Ave,40.75797322,-73.96603308,E 59 St & Madison Ave,40.76350532,-73.97109243
1631,E 6 St & Avenue B,40.72453734,-73.98185424,E 52 St & 2 Ave,40.756014,-73.967416
1632,E 20 St & FDR Drive,40.73314259,-73.97573881,Pershing Square North,40.751872999999996,-73.97770600000001
1633,Bus Slip & State St,40.701907,-74.013942,W 16 St & The High Line,40.74334935,-74.00681753
1634,W 20 St & 11 Ave,40.746745000000004,-74.007756,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603
1635,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,W 52 St & 11 Ave,40.76727216,-73.99392888
1636,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,W 45 St & 8 Ave,40.75929124,-73.98859651
1637,Stagg St & Union Ave,40.70877084,-73.95095259,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386
1638,E 11 St & 1 Ave,40.72953837,-73.98426726,W 13 St & 7 Ave,40.73781509,-73.99994661
1639,Carmine St & 6 Ave,40.73038599,-74.00214988,W 4 St & 7 Ave S,40.73401143,-74.00293877
1640,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,E 58 St & Madison Ave,40.763025942805186,-73.97209525108337
1641,E 31 St & 3 Ave,40.74394314,-73.97966069,E 33 St & 5 Ave,40.74765947,-73.98490707
1642,E 81 St & York Ave,40.7728384,-73.94989233,E 85 St & 3 Ave,40.77801203,-73.95407149
1643,Avenue D & E 3 St,40.72082834,-73.97793172,Division St & Bowery,40.71413089,-73.99704679999999
1644,Columbus Ave & W 72 St,40.7770575,-73.97898475,Broadway & W 56 St,40.7652654,-73.98192338
1645,West Thames St,40.70834698,-74.01713445,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915
1646,W 42 St & 8 Ave,40.75756989999999,-73.99098507,W 44 St & 5 Ave,40.75500254,-73.98014437
1647,Kane St & Clinton St,40.686175799999994,-73.99645295,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389
1648,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,Fulton St & Rockwell Pl,40.688226,-73.979382
1649,W 106 St & Central Park West,40.798185600000004,-73.96059090060001,1 Ave & E 78 St,40.77140426,-73.9535166
1650,E 11 St & Avenue B,40.727464206923926,-73.97950418293476,E 15 St & 3 Ave,40.734232,-73.986923
1651,Broadway & W 32 St,40.74854862,-73.98808416,W 37 St & 5 Ave,40.75038009,-73.98338988
1652,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760306
1653,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,DeKalb Ave & Hudson Ave,40.689888,-73.981013
1654,W 33 St & 7 Ave,40.75019995,-73.99093085,W 44 St & 5 Ave,40.75500254,-73.98014437
1655,W 49 St & 8 Ave,40.76227205,-73.98788205,W 46 St & 11 Ave,40.76341379,-73.99667444
1656,E 6 St & Avenue B,40.72453734,-73.98185424,William St & Pine St,40.70717936,-74.00887308
1657,E 31 St & 3 Ave,40.74394314,-73.97966069,E 32 St & Park Ave,40.745712100000006,-73.98194829
1658,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,E 23 St & 1 Ave,40.736502,-73.97809472
1659,Henry St & Grand St,40.714215,-73.981346,Broadway & Battery Pl,40.70463334,-74.01361706
1660,W 31 St & 7 Ave,40.749156,-73.9916,1 Ave & E 30 St,40.74144387,-73.97536082
1661,Frederick Douglass Blvd & W 115 St,40.8038654,-73.95593079999999,5 Ave & E 78 St,40.77632142182271,-73.96427392959596
1662,W 41 St & 8 Ave,40.75640548,-73.9900262,E 58 St & 3 Ave,40.76095756,-73.96724467
1663,E 47 St & Park Ave,40.75510267,-73.97498696,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626
1664,E 106 St & Lexington Ave,40.791976,-73.945993,Central Park West & W 102 St,40.795346,-73.96186
1665,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,William St & Pine St,40.70717936,-74.00887308
1666,W 16 St & 8 Ave,40.74102150900266,-74.001384973526,W 20 St & 11 Ave,40.746745000000004,-74.007756
1667,South End Ave & Liberty St,40.711512,-74.01575600000001,Water - Whitehall Plaza,40.70255065,-74.0127234
1668,W 16 St & 8 Ave,40.74102150900266,-74.001384973526,W 20 St & 11 Ave,40.746745000000004,-74.007756
1669,E 9 St & Avenue C,40.72521311,-73.97768752,Grand St & Greene St,40.72165481,-74.00234737
1670,Classon Ave & St Marks Ave,40.676519799999994,-73.9596082,Park Pl & Franklin Ave,40.67418060000001,-73.95649470000001
1671,Watts St & Greenwich St,40.72405549,-74.00965965,Lispenard St & Broadway,40.71939226,-74.00247214
1672,2 Ave & E 96 St,40.7839636,-73.94716729999999,E 81 St & 2 Ave,40.77477944895728,-73.95427465438844
1673,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049
1674,3 Ave & Schermerhorn St,40.68683208,-73.9796772,Lawrence St & Willoughby St,40.69236178,-73.98631746
1675,W 92 St & Broadway,40.7921,-73.9739,E 48 St & 3 Ave,40.7546011026,-73.971878855
1676,Lenox Ave & W 130 St,40.8107922,-73.9430681,St. Nicholas Ave & W 126 St,40.8114323,-73.95187759999999
1677,11 Ave & W 59 St,40.771496710544405,-73.99046033620834,Broadway & W 49 St,40.76068327096592,-73.98452728986742
1678,W 53 St & 10 Ave,40.76669671,-73.99061728,Broadway & W 29 St,40.7462009,-73.98855723
1679,W 31 St & 7 Ave,40.749156,-73.9916,Pershing Square North,40.751872999999996,-73.97770600000001
